scenario,seed,algorithm,success,cost,time_ms,expanded,detour_ratio,generation_attempt,timing_repeats,time_min_ms,time_max_ms,width,height,obstacle_count,density
20,1,GBFS,1,68.11269837220809,24.009900000237394,72,1.285145252305813,0,3,20.605699999578064,38.892199998372234,60,40,20,20
20,1,A*,1,59.62741699796952,302.41449999812176,584,1.1250456037352738,0,3,258.7485000003653,314.09659999917494,60,40,20,20
20,1,RRT*,1,58.486308464962505,515.5180000001565,535,1.1035152540558963,0,3,492.97580000347807,832.6039999992645,60,40,20,20
24,1,Brute Force,0,nan,90.26869999797782,12721,nan,0,3,79.55170000059297,123.37470000056783,60,40,24,24
24,1,UCS,1,59.62741699796952,922.5595999996585,1803,1.1250456037352738,0,3,844.5179000009375,1104.7668999999587,60,40,24,24
24,1,GBFS,1,69.76955262170047,49.78290000144625,74,1.3164066532396315,0,3,32.84210000128951,53.427400001965,60,40,24,24
24,1,A*,1,59.62741699796952,337.0260999981838,521,1.1250456037352738,0,3,305.05489999995916,357.12489999787067,60,40,24,24
24,1,RRT*,1,64.86515459006776,536.6858000015782,486,1.2238708413220332,0,3,390.6386999988172,642.9295999987517,60,40,24,24
4,2,Brute Force,1,53.089262824821525,188.81469999905676,12721,1.0016842042419156,0,3,181.72670000058133,216.99989999979152,60,40,4,4
4,2,UCS,1,53.82842712474619,239.28199999863864,2068,1.0156307004669092,0,3,206.6826999980549,256.88609999997425,60,40,4,4
4,2,GBFS,1,53.82842712474619,11.085300000559073,54,1.0156307004669092,0,3,7.972300001711119,13.340000001335284,60,40,4,4
4,2,A*,1,53.82842712474619,28.055299997504335,141,1.0156307004669092,0,3,20.93299999978626,31.937600000674138,60,40,4,4
